iata_code,name,city,country,lat,lng,is_international,label,source_url
TIV,Tivat,Tivat,Montenegro,42.404664,18.723286,false,Tivat (TIV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TIZ,Tari Airport,Tari,Papua New Guinea,-5.845,142.948,false,Tari (TIZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TJA,Capitan Oriel Lea Plaza,Tarija,Bolivia,-21.555736,-64.701325,false,Tarija (TJA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TJM,Roschino,Tyumen,Russia,57.189567,65.3243,false,Tyumen (TJM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TJQ,H As Hanandjoeddin,Tanjung Pandan,Indonesia,-2.745722,107.754917,false,Tanjung Pandan (TJQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TJU,Kulob Airport,Kulyab,Tajikistan,37.981667,69.799444,false,Kulyab (TJU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TKD,Takoradi,Takoradi,Ghana,4.896056,-1.774756,false,Takoradi (TKD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TKE,Tenakee Seaplane Base,Tenakee Springs,United States,57.779722,-135.218333,false,Tenakee Springs (TKE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TKG,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,-5.242339,105.178939,false,Bandar Lampung-Sumatra Island (TKG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TKK,Chuuk Intl,Chuuk,Micronesia,7.461869,151.843006,true,Chuuk (TKK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TKP,Takapoto,Takapoto,French Polynesia,-14.709544,-145.245814,false,Takapoto (TKP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TKS,Tokushima,Tokushima,Japan,34.132808,134.606639,false,Tokushima (TKS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TKU,Turku,Turku,Finland,60.514142,22.262808,false,Turku (TKU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TKX,Takaroa,Takaroa,French Polynesia,-14.455781,-145.024542,false,Takaroa (TKX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLA,Teller Airport,Teller,United States,65.240278,-166.339444,false,Teller (TLA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLC,Licenciado Adolfo Lopez Mateos Intl,Toluca,Mexico,19.337072,-99.566008,true,Toluca (TLC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLE,Toliara,Toliara,Madagascar,-23.383369,43.728453,false,Toliara (TLE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLH,Tallahassee Rgnl,Tallahassee,United States,30.396528,-84.350333,false,Tallahassee (TLH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLJ,Tatalina Lrrs,Tatalina,United States,62.894369,-155.976525,false,Tatalina (TLJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLL,Tallinn,Tallinn-ulemiste International,Estonia,59.413317,24.832844,false,Tallinn-ulemiste International (TLL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLM,Zenata,Tlemcen,Algeria,35.016667,-1.45,false,Tlemcen (TLM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLN,Le Palyvestre,Hyeres,France,43.0973,6.14603,false,Hyeres (TLN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLS,Blagnac,Toulouse,France,43.629075,1.363819,false,Toulouse (TLS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLT,Tuluksak Airport,Tuluksak,United States,61.096944,-160.969444,false,Tuluksak (TLT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TLV,Ben Gurion,Tel-aviv,Israel,32.011389,34.886667,false,Tel-aviv (TLV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMC,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,-9.409717,119.244494,false,Waikabubak-Sumba Island (TMC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TME,Tame,Tame,Colombia,6.451081,-71.760261,false,Tame (TME),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMI,Tumling Tar,Tumling Tar,Nepal,27.315,87.193333,false,Tumling Tar (TMI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMJ,Termez Airport,Termez,Uzbekistan,37.286667,67.31,false,Termez (TMJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TML,Tamale,Tamale,Ghana,9.557192,-0.863214,false,Tamale (TML),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMM,Toamasina,Toamasina,Madagascar,-18.109517,49.392536,false,Toamasina (TMM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMP,Tampere Pirkkala,Tampere,Finland,61.414147,23.604392,false,Tampere (TMP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMR,Tamanrasset,Tamanrasset,Algeria,22.811461,5.451075,false,Tamanrasset (TMR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMS,Sao Tome Intl,Sao Tome,Sao Tome and Principe,0.378175,6.712153,true,Sao Tome (TMS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMT,Trombetas,Oriximina,Brazil,-1.4896,-56.396803,false,Oriximina (TMT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMU,Tambor Airport,Nicoya,Costa Rica,9.73852,-85.0138,false,Nicoya (TMU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TMW,Tamworth,Tamworth,Australia,-31.083889,150.846667,false,Tamworth (TMW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TNA,Jinan,Jinan,China,36.857214,117.215992,false,Jinan (TNA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TNC,Tin City LRRS Airport,Tin City,United States,65.563056,-167.921667,false,Tin City (TNC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TNG,Ibn Batouta,Tanger,Morocco,35.726917,-5.916889,false,Tanger (TNG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TNJ,Kijang,Tanjung Pinang,Indonesia,0.922683,104.532311,false,Tanjung Pinang (TNJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TNK,Tununak Airport,Tununak,United States,60.575556,-165.271667,false,Tununak (TNK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TNN,Tainan,Tainan,Taiwan,22.950361,120.205778,false,Tainan (TNN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TNO,Cabo Velas Airport,Nicoya,Costa Rica,10.3557,-85.852892,false,Nicoya (TNO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TNR,Ivato,Antananarivo,Madagascar,-18.79695,47.478806,false,Antananarivo (TNR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOB,Gamal Abdel Nasser Airport,Tobruk,Libya,31.861,23.907,false,Tobruk (TOB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOE,Nefta,Tozeur,Tunisia,33.939722,8.110556,false,Tozeur (TOE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOF,Tomsk Bogashevo Airport,Tomsk,Russia,56.380278,85.208333,false,Tomsk (TOF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOG,Togiak Airport,Togiak Village,United States,59.0528,-160.397,false,Togiak Village (TOG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOH,Torres Airstrip,Loh/Linua,Vanuatu,-13.328,166.638,false,Loh/Linua (TOH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOL,Toledo,Toledo,United States,41.586806,-83.807833,false,Toledo (TOL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOS,Langnes,Tromso,Norway,69.683333,18.918919,false,Tromso (TOS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOU,Touho,Touho,New Caledonia,-20.790028,165.259486,false,Touho (TOU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TOY,Toyama,Toyama,Japan,36.648333,137.1875,false,Toyama (TOY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TPA,Tampa Intl,Tampa,United States,27.975472,-82.53325,true,Tampa (TPA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TPE,Taoyuan Intl,Taipei,Taiwan,25.077731,121.232822,true,Taipei (TPE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TPP,Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,-6.508742,-76.373247,false,Tarapoto (TPP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TPQ,Tepic,Tepic,Mexico,21.419453,-104.842581,false,Tepic (TPQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TPS,Trapani Birgi,Trapani,Italy,37.911403,12.487961,false,Trapani (TPS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRC,Torreon Intl,Torreon,Mexico,25.568278,-103.410583,true,Torreon (TRC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRD,Vaernes,Trondheim,Norway,63.457556,10.92425,false,Trondheim (TRD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRE,Tiree,Tiree,United Kingdom,56.499167,-6.869167,false,Tiree (TRE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRF,Torp,Sandefjord,Norway,59.186703,10.258628,false,Sandefjord (TRF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRG,Tauranga,Tauranga,New Zealand,-37.671944,176.19611,false,Tauranga (TRG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRI,Tri-Cities Regional Airport,BRISTOL,United States,36.4752222,-82.4074167,false,BRISTOL (TRI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRK,Juwata,Taraken,Indonesia,3.326694,117.565569,false,Taraken (TRK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRN,Torino,Torino,Italy,45.200761,7.649631,false,Torino (TRN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRO,Taree Airport,Taree,Australia,-31.8886,152.514,false,Taree (TRO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRR,China Bay,Trinciomalee,Sri Lanka,8.538514,81.181853,false,Trinciomalee (TRR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRS,Ronchi Dei Legionari,Ronchi De Legionari,Italy,45.8275,13.472222,false,Ronchi De Legionari (TRS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRU,Capitan Carlos Martinez De Pinillos,Trujillo,Peru,-8.081411,-79.108761,false,Trujillo (TRU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRV,Thiruvananthapuram Intl,Trivandrum,India,8.482122,76.920114,true,Trivandrum (TRV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRW,Bonriki Intl,Tarawa,Kiribati,1.381636,173.147036,true,Tarawa (TRW),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TRZ,Trichy,Tiruchirappalli,India,10.765364,78.709722,false,Tiruchirappalli (TRZ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TSA,Sungshan,Taipei,Taiwan,25.069722,121.5525,false,Taipei (TSA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TSE,Astana Intl,Tselinograd,Kazakhstan,51.022222,71.466944,true,Tselinograd (TSE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TSF,Treviso,Treviso,Italy,45.6484,12.194422,false,Treviso (TSF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TSH,Tshikapa Airport,Tshikapa,Congo (Kinshasa),-6.43833,20.7947,false,Tshikapa (TSH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TSJ,Tsushima,Tsushima,Japan,34.284889,129.33055,false,Tsushima (TSJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TSN,Binhai,Tianjin,China,39.124353,117.346183,false,Tianjin (TSN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TSR,Traian Vuia,Timisoara,Romania,45.809861,21.337861,false,Timisoara (TSR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TST,Trang,Trang,Thailand,7.508744,99.616578,false,Trang (TST),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TSV,Townsville,Townsville,Australia,-19.2525,146.765278,false,Townsville (TSV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TTA,Plage Blanche,Tan Tan,Morocco,28.448194,-11.161347,false,Tan Tan (TTA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TTE,Sultan Babullah,Ternate,Indonesia,0.831414,127.381486,false,Ternate (TTE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TTJ,Tottori,Tottori,Japan,35.530069,134.166553,false,Tottori (TTJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TTN,Trenton Mercer,Trenton,United States,40.276692,-74.813469,false,Trenton (TTN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TTQ,Aerotortuguero Airport,Roxana,Costa Rica,10.569,-83.5148,false,Roxana (TTQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TTT,Fengnin,Fengnin,Taiwan,22.754986,121.101681,false,Fengnin (TTT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TTU,Saniat Rmel,Tetouan,Morocco,35.594333,-5.320019,false,Tetouan (TTU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUA,Teniente Coronel Luis A Mantilla,Tulcan,Ecuador,0.809506,-77.708056,false,Tulcan (TUA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUB,Tubuai,Tubuai,French Polynesia,-23.365353,-149.524072,false,Tubuai (TUB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUC,Teniente Benjamin Matienzo,Tucuman,Argentina,-26.840861,-65.104944,false,Tucuman (TUC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUF,Val De Loire,Tours,France,47.432222,0.727606,false,Tours (TUF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUG,Tuguegarao Airport,Tuguegarao,Philippines,17.638311,121.730614,false,Tuguegarao (TUG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUI,Turaif,Turaif,Saudi Arabia,31.692683,38.7312,false,Turaif (TUI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUK,Turbat International Airport,Turbat,Pakistan,25.986369,63.030167,true,Turbat (TUK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUL,Tulsa Intl,Tulsa,United States,36.198389,-95.888111,true,Tulsa (TUL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUN,Carthage,Tunis,Tunisia,36.851033,10.227217,false,Tunis (TUN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUO,Taupo,Taupo,New Zealand,-38.739723,176.084444,false,Taupo (TUO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUP,Tupelo Regional Airport,Tupelo,United States,34.2681,-88.7699,false,Tupelo (TUP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUR,Tucurui,Tucurui,Brazil,-3.786008,-49.720267,false,Tucurui (TUR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUS,Tucson Intl,Tucson,United States,32.116083,-110.941028,true,Tucson (TUS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TUU,Tabuk,Tabuk,Saudi Arabia,28.365417,36.618889,false,Tabuk (TUU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TVC,Cherry Capital Airport,Traverse City,United States,44.741445,-85.582235,false,Traverse City (TVC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TVF,Thief River Falls,Thief River Falls,United States,48.065556,-96.185,false,Thief River Falls (TVF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TVS,Sannvhe,Tangshan,China,39.717444,118.002389,false,Tangshan (TVS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TVU,Matei Airport,Matei,Fiji,-16.6906,-179.877,false,Matei (TVU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TVY,Dawei Airport,Dawei,Burma,14.103886,98.203636,false,Dawei (TVY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TWB,Toowoomba,Toowoomba,Australia,-27.542778,151.916389,false,Toowoomba (TWB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TWF,Magic Valley Regional Airport,Twin Falls,United States,42.481803,-114.487733,false,Twin Falls (TWF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TWU,Tawau,Tawau,Malaysia,4.313369,118.121953,false,Tawau (TWU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TXK,Texarkana Rgnl Webb Fld,Texarkana,United States,33.453722,-93.991028,false,Texarkana (TXK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TXL,Tegel,Berlin,Germany,52.559686,13.287711,false,Berlin (TXL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TXN,Tunxi International Airport,Huangshan,China,29.7333,118.256,true,Huangshan (TXN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TYF,Torsby Airport,Torsby,Sweden,60.157622,12.991269,false,Torsby (TYF),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TYN,Wusu,Taiyuan,China,37.746897,112.628428,false,Taiyuan (TYN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TYR,Tyler Pounds Rgnl,Tyler,United States,32.354139,-95.402386,false,Tyler (TYR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TYS,Mc Ghee Tyson,Knoxville,United States,35.810972,-83.994028,false,Knoxville (TYS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TZA,Belize City Municipal Airport,Belize,Belize,17.5344,-88.298,false,Belize (TZA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
TZX,Trabzon,Trabzon,Turkey,40.995108,39.789728,false,Trabzon (TZX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UAH,Ua Huka Airport,Ua Huka,French Polynesia,-8.93611,-139.552,false,Ua Huka (UAH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UAK,Narsarsuaq,Narssarssuaq,Greenland,61.160517,-45.425978,false,Narssarssuaq (UAK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UAP,Ua Pou Airport,Ua Pou,French Polynesia,-9.35167,-140.078,false,Ua Pou (UAP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UAQ,San Juan,San Julian,Argentina,-31.571472,-68.418194,false,San Julian (UAQ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UAS,Samburu South Airport,Samburu South,Kenya,0.530583,37.5342,false,Samburu South (UAS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UBA,Uberaba,Uberaba,Brazil,-19.765,-47.964778,false,Uberaba (UBA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UBJ,Yamaguchi Ube,Yamaguchi,Japan,33.93,131.278611,false,Yamaguchi (UBJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UBP,Ubon Ratchathani,Ubon Ratchathani,Thailand,15.251278,104.870231,false,Ubon Ratchathani (UBP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UCT,Ukhta,Ukhta,Russia,63.340297,53.482592,false,Ukhta (UCT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UDI,Ten Cel Av Cesar Bombonato,Uberlandia,Brazil,-18.882844,-48.225594,false,Uberlandia (UDI),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UDJ,Uzhhorod International Airport,Uzhgorod,Ukraine,48.634278,22.263356,true,Uzhgorod (UDJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UDR,Udaipur,Udaipur,India,24.617697,73.8961,false,Udaipur (UDR),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UEL,Quelimane,Quelimane,Mozambique,-17.8555,36.869106,false,Quelimane (UEL),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UEO,Kumejima,Kumejima,Japan,26.363506,126.713806,false,Kumejima (UEO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UET,Quetta,Quetta,Pakistan,30.251369,66.937764,false,Quetta (UET),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UFA,Ufa,Ufa,Russia,54.557511,55.874417,false,Ufa (UFA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UGC,Urgench Airport,Urgench,Uzbekistan,41.5843,60.6417,false,Urgench (UGC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UIB,El Carano,Quibdo,Colombia,5.690758,-76.641181,false,Quibdo (UIB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UIH,Phu Cat Airport,Phucat,Vietnam,13.954986,109.042267,false,Phucat (UIH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UII,Utila Airport,Utila,Honduras,16.091667,-86.8875,false,Utila (UII),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UIN,Quincy Regional Baldwin Field,Quincy,United States,39.9427,-91.1946,false,Quincy (UIN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UIO,Mariscal Sucre Intl,Quito,Ecuador,-0.141144,-78.488214,true,Quito (UIO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UIP,Pluguffan,Quimper,France,47.974981,-4.167786,false,Quimper (UIP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UKA,Ukunda Airport,Ukunda,Kenya,-4.29694,39.5714,false,Ukunda (UKA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UKB,Kobe,Kobe,Japan,34.632778,135.223889,false,Kobe (UKB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UKK,Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,50.0366,82.4942,false,Ust Kamenogorsk (UKK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UKS,Belbek Sevastopol International Airport,Sevastopol,Ukraine,44.691431,33.57567,true,Sevastopol (UKS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UKX,Ust-Kut,Ust-Kut,Russia,56.85,105.7167,false,Ust-Kut (UKX),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ULB,Uléi Airport,Ambryn Island,Vanuatu,-16.333,168.283,false,Ambryn Island (ULB),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ULG,Olgii Airport,Olgii,Mongolia,48.991667,89.919722,false,Olgii (ULG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ULH,Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,26.636718,37.908018,false,Al-Ula (ULH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ULK,Lensk,Lensk,Russia,60.723,114.825,false,Lensk (ULK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ULN,Chinggis Khaan Intl,Ulan Bator,Mongolia,47.843056,106.766639,true,Ulan Bator (ULN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ULO,Ulaangom Airport,Ulaangom,Mongolia,49.973333,92.079722,false,Ulaangom (ULO),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ULP,Quilpie Airport,Quilpie,Australia,-26.6122,144.253,false,Quilpie (ULP),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
ULV,Barataevka,Ulyanovsk,Russia,54.268299,48.2267,false,Ulyanovsk (ULV),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UMD,Uummannaq Heliport,Uummannaq,Greenland,70.4047,52.0702,false,Uummannaq (UMD),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UME,Umea,Umea,Sweden,63.791828,20.282758,false,Umea (UME),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UNG,Kiunga Airport,Kiunga,Papua New Guinea,-6.12571,141.282,false,Kiunga (UNG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UNK,Unalakleet Airport,Unalakleet,United States,63.888333,-160.798889,false,Unalakleet (UNK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UNN,Ranong,Ranong,Thailand,9.777622,98.585483,false,Ranong (UNN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UPG,Hasanuddin,Ujung Pandang,Indonesia,-5.061631,119.554042,false,Ujung Pandang (UPG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UPN,Licenciado Y Gen Ignacio Lopez Rayon,Uruapan,Mexico,19.396692,-102.039056,false,Uruapan (UPN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
URA,Uralsk,Uralsk,Kazakhstan,51.150833,51.543056,false,Uralsk (URA),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
URC,Diwopu,Urumqi,China,43.907106,87.474244,false,Urumqi (URC),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
URE,Kuressaare,Kuressaare,Estonia,58.229883,22.509494,false,Kuressaare (URE),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
URG,Rubem Berta,Uruguaiana,Brazil,-29.782178,-57.038189,false,Uruguaiana (URG),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
URJ,Uraj,Uraj,Russia,60.1,64.83,false,Uraj (URJ),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
URS,Kursk East Airport,Kursk,Russia,51.7506,36.2956,false,Kursk (URS),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
URT,Surat Thani,Surat Thani,Thailand,9.1325,99.135556,false,Surat Thani (URT),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
URY,Guriat,Guriat,Saudi Arabia,31.411942,37.279469,false,Guriat (URY),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
USH,Ushuaia Malvinas Argentinas,Ushuaia,Argentina,-54.843278,-68.29575,false,Ushuaia (USH),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
USK,Usinsk,Usinsk,Russia,66.00077,57.221113,false,Usinsk (USK),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
USM,Samui,Ko Samui,Thailand,9.547794,100.062272,false,Ko Samui (USM),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
USN,Ulsan,Ulsan,South Korea,35.593494,129.351722,false,Ulsan (USN),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
UST,St. Augustine Airport,St. Augustine Airport,United States,29.959167,-81.339722,false,St. Augustine Airport (UST),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
USU,Busuanga,Busuanga,Philippines,12.121458,120.100031,false,Busuanga (USU),https://raw.githubusercontent.com/algolia/datasets/master/airports/airports.json
